date;Amazon Shopping;Android System;Calculator;Calendar;Camera;Chrome;Classroom;Clock;Discord;Drive;Files;Gmail;Google;Google News;Google Opinion Rewards;Google Play services;Google Play Store;Instagram;LinkedIn;Maps;Medium;Mi Tigo;Microsoft 365 (Office);Moto App Launcher;Nequi Colombia;Notion;Package installer;Photomath;Photos;Settings;SIATA;SimCity;Spotify;Stellarium;Symbolab;System UI;Tasks;Teams;Telegram;TikTok;Truecaller;Twitter;tyba;Upwork Talent;WhatsApp;YouTube;YouTube Music;Zoom;total_usage;Call of Duty;ChatGPT;Cívica;Clash of Clans;DiDi;HBO MAX;Rappi
2023-04-12;0.0;4.0;0.0;0.0;0.0;21.0;0.0;3.0;0.0;0.0;2.0;2.0;4.0;0.0;0.0;2.0;2.0;35.0;2.0;0.0;0.0;0.0;5.0;231.0;0.0;0.0;0.0;1.0;4.0;1.0;1.0;0.0;15.0;0.0;0.0;18.0;8.0;44.0;0.0;0.0;3.0;1.0;0.0;0.0;130.0;3.0;0.0;0.0;542.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2023-04-13;0.0;5.0;1.0;2.0;1.0;23.0;1.0;4.0;0.0;0.0;2.0;9.0;4.0;0.0;0.0;0.0;0.0;66.0;2.0;0.0;0.0;1.0;5.0;276.0;0.0;0.0;0.0;5.0;1.0;3.0;0.0;0.0;22.0;0.0;0.0;0.0;2.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;140.0;9.0;0.0;0.0;584.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2023-04-14;1.0;5.0;0.0;0.0;0.0;34.0;0.0;11.0;0.0;0.0;0.0;2.0;3.0;0.0;0.0;0.0;0.0;62.0;0.0;0.0;0.0;0.0;3.0;225.0;0.0;0.0;0.0;3.0;1.0;2.0;0.0;0.0;7.0;0.0;0.0;0.0;3.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;135.0;6.0;0.0;0.0;504.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2023-04-15;0.0;2.0;1.0;0.0;0.0;4.0;0.0;4.0;0.0;1.0;0.0;2.0;0.0;0.0;1.0;1.0;0.0;43.0;0.0;0.0;0.0;0.0;0.0;112.0;0.0;0.0;0.0;0.0;3.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;62.0;0.0;0.0;0.0;238.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2023-04-16;0.0;1.0;1.0;0.0;0.0;16.0;0.0;0.0;0.0;0.0;0.0;0.0;3.0;0.0;0.0;0.0;0.0;46.0;0.0;8.0;0.0;0.0;0.0;167.0;0.0;0.0;0.0;0.0;0.0;2.0;0.0;0.0;62.0;0.0;0.0;0.0;4.0;0.0;0.0;0.0;2.0;0.0;0.0;0.0;147.0;4.0;0.0;0.0;463.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2023-04-17;2.0;5.0;2.0;2.0;0.0;18.0;0.0;7.0;0.0;0.0;0.0;1.0;2.0;0.0;0.0;0.0;1.0;55.0;5.0;0.0;0.0;0.0;0.0;257.0;0.0;0.0;0.0;8.0;5.0;2.0;3.0;0.0;17.0;1.0;0.0;12.0;7.0;31.0;0.0;0.0;2.0;1.0;0.0;0.0;161.0;2.0;0.0;0.0;609.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2023-04-18;3.0;10.0;2.0;5.0;0.0;21.0;10.0;9.0;0.0;0.0;0.0;25.0;1.0;0.0;0.0;1.0;2.0;35.0;3.0;0.0;0.0;0.0;2.0;260.0;0.0;0.0;0.0;0.0;13.0;9.0;3.0;0.0;10.0;9.0;0.0;12.0;3.0;0.0;0.0;0.0;3.0;3.0;0.0;0.0;167.0;2.0;0.0;0.0;623.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2023-04-19;0.0;1.0;1.0;1.0;0.0;8.0;3.0;4.0;0.0;0.0;2.0;2.0;7.0;0.0;1.0;1.0;0.0;50.0;0.0;0.0;0.0;0.0;6.0;189.0;0.0;3.0;0.0;3.0;4.0;0.0;1.0;0.0;19.0;3.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;2.0;0.0;0.0;112.0;4.0;0.0;0.0;428.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2023-04-20;0.0;1.0;0.0;1.0;0.0;1.0;0.0;9.0;0.0;0.0;0.0;10.0;0.0;0.0;0.0;0.0;0.0;43.0;0.0;0.0;0.0;0.0;0.0;147.0;0.0;0.0;0.0;0.0;1.0;4.0;2.0;0.0;15.0;0.0;0.0;2.0;2.0;0.0;0.0;0.0;0.0;3.0;0.0;0.0;91.0;3.0;0.0;0.0;335.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2023-04-21;0.0;4.0;1.0;3.0;0.0;16.0;0.0;7.0;0.0;0.0;1.0;8.0;3.0;0.0;0.0;1.0;1.0;48.0;0.0;0.0;0.0;0.0;6.0;233.0;0.0;0.0;0.0;0.0;10.0;13.0;0.0;0.0;15.0;0.0;0.0;11.0;3.0;29.0;0.0;0.0;0.0;3.0;0.0;0.0;112.0;5.0;0.0;0.0;533.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2023-04-22;0.0;4.0;3.0;2.0;0.0;10.0;0.0;0.0;0.0;0.0;1.0;1.0;2.0;0.0;0.0;0.0;3.0;63.0;1.0;0.0;0.0;0.0;0.0;210.0;0.0;0.0;2.0;0.0;1.0;4.0;0.0;0.0;0.0;0.0;1.0;0.0;3.0;0.0;0.0;0.0;4.0;0.0;0.0;0.0;127.0;13.0;0.0;0.0;455.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2023-04-23;3.0;6.0;1.0;3.0;0.0;8.0;0.0;0.0;0.0;0.0;0.0;0.0;4.0;0.0;1.0;0.0;1.0;42.0;0.0;0.0;0.0;1.0;0.0;150.0;0.0;0.0;0.0;8.0;6.0;0.0;0.0;0.0;0.0;3.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;91.0;7.0;0.0;0.0;336.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2023-04-24;0.0;4.0;2.0;2.0;0.0;13.0;0.0;10.0;0.0;0.0;0.0;6.0;4.0;0.0;0.0;0.0;0.0;45.0;0.0;0.0;0.0;0.0;1.0;237.0;0.0;2.0;0.0;13.0;1.0;5.0;0.0;0.0;15.0;0.0;0.0;0.0;3.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;111.0;1.0;0.0;0.0;476.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2023-04-25;0.0;7.0;3.0;4.0;0.0;14.0;0.0;11.0;0.0;0.0;1.0;11.0;4.0;0.0;0.0;0.0;2.0;51.0;2.0;0.0;0.0;0.0;4.0;261.0;0.0;0.0;0.0;14.0;3.0;0.0;0.0;0.0;5.0;1.0;1.0;0.0;5.0;0.0;0.0;0.0;0.0;2.0;0.0;0.0;142.0;8.0;0.0;0.0;556.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2023-04-26;0.0;9.0;0.0;0.0;0.0;16.0;0.0;9.0;0.0;0.0;1.0;4.0;5.0;0.0;0.0;1.0;1.0;44.0;5.0;0.0;0.0;0.0;4.0;199.0;0.0;0.0;1.0;0.0;5.0;4.0;9.0;0.0;8.0;0.0;0.0;0.0;6.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;83.0;5.0;0.0;0.0;419.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2023-04-27;0.0;5.0;5.0;1.0;0.0;18.0;0.0;3.0;0.0;0.0;0.0;6.0;5.0;0.0;0.0;1.0;0.0;97.0;6.0;0.0;0.0;0.0;0.0;310.0;0.0;0.0;1.0;7.0;3.0;4.0;0.0;0.0;19.0;0.0;2.0;2.0;4.0;0.0;0.0;0.0;0.0;5.0;0.0;0.0;167.0;7.0;0.0;0.0;678.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2023-04-28;0.0;3.0;8.0;0.0;1.0;7.0;0.0;6.0;0.0;0.0;0.0;4.0;4.0;0.0;2.0;0.0;3.0;30.0;4.0;1.0;0.0;0.0;9.0;194.0;0.0;0.0;1.0;2.0;2.0;4.0;2.0;0.0;10.0;0.0;0.0;2.0;1.0;0.0;0.0;0.0;2.0;0.0;0.0;0.0;133.0;4.0;0.0;0.0;439.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2023-04-29;0.0;11.0;4.0;1.0;0.0;17.0;0.0;0.0;0.0;0.0;19.0;3.0;3.0;0.0;0.0;0.0;1.0;50.0;10.0;0.0;0.0;0.0;9.0;237.0;0.0;0.0;0.0;0.0;1.0;1.0;1.0;0.0;41.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;2.0;2.0;0.0;0.0;131.0;2.0;0.0;0.0;547.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2023-04-30;0.0;0.0;3.0;0.0;1.0;9.0;0.0;0.0;0.0;0.0;0.0;2.0;3.0;0.0;0.0;0.0;1.0;75.0;1.0;1.0;0.0;0.0;0.0;217.0;0.0;0.0;0.0;10.0;14.0;1.0;0.0;0.0;19.0;0.0;14.0;0.0;3.0;0.0;0.0;0.0;3.0;0.0;0.0;0.0;103.0;5.0;0.0;0.0;485.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2023-05-01;0.0;7.0;26.0;1.0;0.0;7.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;76.0;6.0;0.0;0.0;0.0;3.0;203.0;0.0;0.0;0.0;3.0;7.0;2.0;1.0;0.0;2.0;0.0;0.0;0.0;1.0;0.0;6.0;0.0;1.0;1.0;0.0;0.0;112.0;1.0;0.0;0.0;468.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2023-05-02;0.0;6.0;3.0;1.0;1.0;13.0;0.0;4.0;0.0;0.0;0.0;16.0;3.0;0.0;1.0;0.0;0.0;61.0;5.0;0.0;3.0;1.0;3.0;232.0;0.0;0.0;0.0;7.0;3.0;4.0;0.0;0.0;11.0;0.0;3.0;2.0;2.0;0.0;0.0;0.0;0.0;4.0;0.0;0.0;119.0;5.0;0.0;0.0;513.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2023-05-03;0.0;3.0;1.0;1.0;0.0;20.0;0.0;7.0;0.0;0.0;1.0;3.0;0.0;0.0;1.0;1.0;1.0;57.0;2.0;0.0;0.0;0.0;1.0;200.0;0.0;3.0;0.0;0.0;1.0;10.0;0.0;0.0;6.0;0.0;0.0;0.0;5.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;114.0;1.0;0.0;0.0;439.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2023-05-04;0.0;1.0;2.0;2.0;2.0;4.0;0.0;7.0;0.0;0.0;0.0;13.0;2.0;0.0;0.0;0.0;3.0;50.0;2.0;0.0;0.0;0.0;0.0;182.0;0.0;0.0;1.0;3.0;3.0;25.0;0.0;0.0;20.0;0.0;0.0;2.0;5.0;0.0;0.0;0.0;3.0;1.0;0.0;0.0;82.0;5.0;0.0;0.0;420.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2023-05-05;0.0;1.0;1.0;1.0;2.0;6.0;0.0;4.0;0.0;0.0;0.0;7.0;1.0;0.0;0.0;0.0;5.0;41.0;2.0;0.0;0.0;0.0;0.0;193.0;4.0;0.0;1.0;0.0;4.0;15.0;0.0;0.0;0.0;0.0;0.0;0.0;7.0;0.0;0.0;0.0;5.0;1.0;0.0;0.0;70.0;10.0;0.0;0.0;381.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2023-05-06;0.0;3.0;0.0;1.0;0.0;6.0;0.0;4.0;0.0;0.0;2.0;4.0;2.0;0.0;0.0;0.0;2.0;67.0;0.0;5.0;0.0;1.0;4.0;263.0;6.0;0.0;0.0;0.0;5.0;20.0;0.0;0.0;3.0;0.0;0.0;0.0;5.0;0.0;0.0;0.0;5.0;1.0;0.0;0.0;122.0;5.0;0.0;0.0;536.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2023-05-07;0.0;8.0;7.0;3.0;0.0;24.0;0.0;2.0;0.0;0.0;0.0;6.0;1.0;0.0;1.0;3.0;3.0;62.0;6.0;0.0;0.0;0.0;0.0;258.0;12.0;2.0;1.0;0.0;5.0;15.0;0.0;0.0;3.0;0.0;1.0;0.0;6.0;0.0;0.0;0.0;4.0;1.0;7.0;0.0;95.0;25.0;0.0;0.0;561.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2023-05-08;0.0;3.0;1.0;0.0;0.0;18.0;3.0;7.0;0.0;1.0;0.0;5.0;4.0;1.0;0.0;0.0;1.0;32.0;0.0;0.0;0.0;4.0;2.0;224.0;18.0;4.0;0.0;0.0;2.0;6.0;0.0;0.0;9.0;0.0;0.0;0.0;3.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;101.0;9.0;0.0;0.0;458.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2023-05-09;0.0;3.0;5.0;5.0;0.0;12.0;0.0;5.0;0.0;0.0;0.0;25.0;3.0;0.0;0.0;0.0;2.0;32.0;7.0;0.0;0.0;2.0;1.0;173.0;15.0;1.0;0.0;7.0;2.0;11.0;0.0;0.0;11.0;0.0;0.0;4.0;7.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;69.0;4.0;0.0;0.0;406.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2023-05-10;0.0;6.0;17.0;0.0;0.0;6.0;0.0;4.0;0.0;0.0;0.0;2.0;0.0;0.0;0.0;3.0;0.0;33.0;3.0;0.0;0.0;0.0;0.0;139.0;4.0;0.0;0.0;0.0;1.0;4.0;0.0;0.0;12.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;2.0;0.0;0.0;0.0;63.0;2.0;0.0;0.0;302.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2023-05-11;0.0;5.0;6.0;2.0;0.0;18.0;0.0;6.0;0.0;0.0;0.0;23.0;4.0;0.0;0.0;1.0;0.0;47.0;1.0;0.0;0.0;4.0;12.0;191.0;2.0;0.0;0.0;21.0;5.0;2.0;4.0;0.0;26.0;0.0;1.0;5.0;2.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;71.0;0.0;0.0;0.0;460.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2023-05-12;0.0;2.0;1.0;1.0;0.0;16.0;0.0;5.0;0.0;2.0;1.0;5.0;3.0;0.0;4.0;1.0;4.0;49.0;2.0;0.0;0.0;0.0;2.0;170.0;0.0;0.0;0.0;0.0;1.0;1.0;5.0;0.0;27.0;1.0;0.0;0.0;9.0;0.0;0.0;0.0;0.0;0.0;0.0;5.0;69.0;8.0;0.0;0.0;394.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2023-05-13;0.0;7.0;5.0;0.0;0.0;11.0;0.0;1.0;0.0;0.0;2.0;7.0;0.0;0.0;0.0;0.0;2.0;54.0;0.0;2.0;0.0;0.0;1.0;134.0;14.0;0.0;1.0;0.0;4.0;5.0;0.0;0.0;22.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;5.0;2.0;2.0;0.0;70.0;4.0;0.0;0.0;356.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2023-05-14;0.0;5.0;0.0;0.0;1.0;6.0;0.0;0.0;0.0;1.0;0.0;4.0;0.0;0.0;0.0;0.0;1.0;49.0;7.0;0.0;0.0;5.0;1.0;169.0;13.0;0.0;1.0;0.0;5.0;1.0;0.0;0.0;11.0;0.0;0.0;0.0;5.0;0.0;0.0;0.0;1.0;0.0;0.0;18.0;73.0;5.0;0.0;0.0;382.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2023-05-15;3.0;8.0;6.0;0.0;1.0;17.0;0.0;3.0;0.0;1.0;0.0;9.0;6.0;0.0;0.0;2.0;0.0;41.0;1.0;0.0;5.0;0.0;4.0;200.0;1.0;0.0;1.0;1.0;5.0;4.0;0.0;0.0;18.0;0.0;0.0;0.0;5.0;0.0;0.0;0.0;0.0;3.0;3.0;26.0;62.0;1.0;0.0;0.0;437.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2023-05-16;2.0;8.0;2.0;2.0;0.0;17.0;0.0;6.0;0.0;1.0;0.0;15.0;2.0;0.0;2.0;4.0;6.0;39.0;3.0;0.0;4.0;0.0;1.0;178.0;8.0;0.0;0.0;3.0;2.0;2.0;2.0;0.0;11.0;0.0;1.0;0.0;5.0;0.0;0.0;0.0;0.0;0.0;0.0;10.0;61.0;5.0;0.0;0.0;402.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2023-05-17;0.0;0.0;0.0;0.0;2.0;6.0;0.0;9.0;0.0;5.0;1.0;4.0;0.0;0.0;1.0;0.0;0.0;31.0;1.0;0.0;0.0;0.0;0.0;127.0;1.0;0.0;0.0;0.0;1.0;2.0;0.0;0.0;16.0;0.0;0.0;0.0;9.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;42.0;5.0;0.0;0.0;263.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2023-05-18;0.0;10.0;9.0;4.0;0.0;17.0;0.0;10.0;0.0;8.0;3.0;16.0;4.0;0.0;0.0;0.0;1.0;33.0;14.0;4.0;0.0;0.0;5.0;166.0;0.0;0.0;2.0;1.0;5.0;1.0;0.0;0.0;6.0;0.0;1.0;2.0;13.0;0.0;0.0;0.0;4.0;2.0;0.0;3.0;77.0;1.0;0.0;0.0;422.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2023-05-19;0.0;3.0;1.0;0.0;11.0;16.0;0.0;10.0;0.0;0.0;0.0;2.0;1.0;0.0;0.0;0.0;2.0;22.0;6.0;1.0;0.0;0.0;0.0;136.0;1.0;0.0;1.0;0.0;12.0;2.0;0.0;0.0;20.0;0.0;0.0;0.0;11.0;1.0;2.0;0.0;0.0;0.0;0.0;0.0;69.0;1.0;0.0;0.0;331.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2023-05-20;0.0;4.0;0.0;4.0;1.0;10.0;0.0;3.0;0.0;0.0;0.0;0.0;3.0;0.0;0.0;1.0;0.0;47.0;1.0;3.0;0.0;3.0;6.0;166.0;4.0;0.0;0.0;0.0;3.0;1.0;0.0;0.0;8.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;97.0;0.0;0.0;0.0;365.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2023-05-21;0.0;7.0;14.0;1.0;0.0;23.0;0.0;2.0;0.0;0.0;0.0;14.0;2.0;0.0;0.0;0.0;0.0;1.0;7.0;2.0;0.0;0.0;0.0;140.0;3.0;0.0;0.0;0.0;4.0;2.0;0.0;0.0;6.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;5.0;2.0;0.0;70.0;13.0;0.0;0.0;320.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2023-05-22;0.0;7.0;1.0;0.0;1.0;9.0;0.0;3.0;0.0;0.0;1.0;17.0;0.0;0.0;1.0;0.0;8.0;0.0;3.0;0.0;0.0;1.0;1.0;117.0;2.0;3.0;0.0;0.0;4.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;3.0;0.0;0.0;0.0;7.0;3.0;1.0;3.0;59.0;20.0;0.0;0.0;276.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2023-05-23;0.0;8.0;0.0;2.0;1.0;23.0;0.0;15.0;0.0;0.0;0.0;17.0;1.0;0.0;0.0;1.0;0.0;0.0;15.0;14.0;0.0;0.0;0.0;282.0;0.0;0.0;1.0;0.0;0.0;6.0;0.0;0.0;63.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;33.0;1.0;0.0;0.0;165.0;24.0;0.0;0.0;673.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2023-05-24;1.0;5.0;5.0;1.0;0.0;8.0;0.0;4.0;0.0;0.0;0.0;15.0;0.0;0.0;0.0;0.0;2.0;11.0;2.0;0.0;0.0;6.0;2.0;177.0;5.0;15.0;1.0;2.0;4.0;4.0;0.0;0.0;15.0;0.0;0.0;0.0;4.0;0.0;0.0;0.0;0.0;2.0;0.0;0.0;75.0;16.0;0.0;0.0;382.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2023-05-25;0.0;2.0;3.0;1.0;0.0;22.0;0.0;13.0;0.0;0.0;0.0;23.0;0.0;0.0;0.0;0.0;3.0;7.0;1.0;0.0;0.0;0.0;0.0;183.0;5.0;1.0;0.0;0.0;0.0;5.0;3.0;0.0;0.0;0.0;2.0;3.0;4.0;0.0;0.0;0.0;5.0;0.0;0.0;1.0;82.0;24.0;0.0;0.0;393.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2023-05-26;0.0;2.0;2.0;1.0;0.0;19.0;1.0;9.0;0.0;0.0;0.0;9.0;3.0;0.0;2.0;5.0;3.0;6.0;5.0;0.0;0.0;2.0;6.0;149.0;1.0;0.0;1.0;0.0;0.0;4.0;5.0;0.0;6.0;1.0;0.0;0.0;2.0;2.0;0.0;0.0;0.0;1.0;0.0;1.0;54.0;7.0;0.0;0.0;309.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2023-05-27;2.0;2.0;4.0;0.0;0.0;21.0;0.0;0.0;0.0;0.0;2.0;17.0;2.0;0.0;0.0;2.0;1.0;8.0;4.0;1.0;0.0;0.0;1.0;165.0;1.0;0.0;3.0;0.0;12.0;2.0;0.0;0.0;24.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;2.0;3.0;1.0;56.0;15.0;0.0;0.0;352.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2023-05-28;0.0;1.0;1.0;0.0;0.0;13.0;0.0;0.0;0.0;2.0;0.0;1.0;3.0;0.0;0.0;0.0;0.0;0.0;3.0;0.0;0.0;0.0;0.0;98.0;0.0;3.0;1.0;0.0;4.0;3.0;0.0;0.0;46.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;49.0;9.0;0.0;0.0;237.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2023-05-29;0.0;3.0;0.0;0.0;0.0;19.0;0.0;4.0;0.0;0.0;0.0;8.0;0.0;0.0;0.0;0.0;3.0;2.0;0.0;0.0;0.0;0.0;4.0;146.0;2.0;3.0;3.0;0.0;9.0;5.0;1.0;0.0;16.0;0.0;0.0;0.0;7.0;0.0;0.0;0.0;4.0;2.0;0.0;0.0;70.0;0.0;0.0;0.0;311.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2023-05-30;1.0;1.0;1.0;1.0;0.0;26.0;0.0;14.0;0.0;9.0;0.0;12.0;0.0;0.0;1.0;2.0;11.0;4.0;4.0;1.0;0.0;1.0;0.0;221.0;2.0;0.0;1.0;0.0;13.0;2.0;4.0;0.0;0.0;0.0;0.0;4.0;5.0;0.0;0.0;0.0;12.0;0.0;21.0;4.0;87.0;13.0;0.0;0.0;478.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2023-05-31;0.0;4.0;1.0;0.0;2.0;49.0;0.0;5.0;0.0;0.0;1.0;12.0;12.0;0.0;0.0;0.0;5.0;15.0;1.0;1.0;0.0;0.0;5.0;251.0;7.0;0.0;1.0;0.0;15.0;3.0;1.0;0.0;21.0;0.0;0.0;2.0;7.0;0.0;0.0;0.0;3.0;0.0;12.0;0.0;142.0;6.0;0.0;0.0;584.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2023-06-01;0.0;3.0;13.0;1.0;0.0;9.0;0.0;4.0;0.0;2.0;1.0;8.0;1.0;0.0;0.0;2.0;5.0;28.0;1.0;0.0;0.0;0.0;1.0;143.0;4.0;0.0;1.0;5.0;6.0;2.0;0.0;0.0;5.0;0.0;3.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;6.0;0.0;62.0;8.0;1.0;0.0;327.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2023-06-02;1.0;5.0;1.0;0.0;0.0;12.0;0.0;8.0;0.0;1.0;2.0;5.0;0.0;0.0;0.0;0.0;0.0;32.0;0.0;0.0;0.0;0.0;5.0;146.0;7.0;0.0;0.0;0.0;0.0;1.0;4.0;0.0;4.0;0.0;5.0;1.0;3.0;0.0;0.0;0.0;1.0;1.0;5.0;5.0;69.0;4.0;15.0;0.0;343.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2023-06-03;0.0;6.0;9.0;0.0;2.0;12.0;0.0;0.0;0.0;7.0;0.0;4.0;1.0;0.0;1.0;0.0;4.0;21.0;0.0;0.0;0.0;0.0;0.0;120.0;1.0;0.0;0.0;0.0;2.0;1.0;0.0;3.0;6.0;2.0;0.0;9.0;0.0;0.0;0.0;0.0;0.0;1.0;8.0;2.0;69.0;14.0;5.0;0.0;310.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2023-06-04;0.0;0.0;29.0;0.0;0.0;8.0;0.0;3.0;0.0;0.0;0.0;1.0;5.0;0.0;0.0;0.0;3.0;30.0;0.0;1.0;0.0;0.0;0.0;170.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;16.0;0.0;1.0;0.0;12.0;1.0;0.0;0.0;0.0;7.0;0.0;1.0;0.0;113.0;16.0;43.0;0.0;462.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2023-06-05;0.0;4.0;5.0;0.0;0.0;6.0;0.0;6.0;0.0;7.0;2.0;14.0;0.0;0.0;0.0;0.0;0.0;31.0;1.0;0.0;0.0;1.0;0.0;194.0;1.0;0.0;0.0;0.0;1.0;5.0;0.0;7.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;4.0;136.0;1.0;10.0;0.0;438.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2023-06-06;0.0;2.0;4.0;0.0;0.0;14.0;0.0;2.0;0.0;2.0;1.0;3.0;2.0;0.0;0.0;0.0;6.0;29.0;1.0;0.0;0.0;3.0;0.0;216.0;1.0;0.0;0.0;2.0;0.0;1.0;0.0;10.0;2.0;0.0;11.0;0.0;5.0;0.0;0.0;0.0;1.0;0.0;3.0;0.0;130.0;16.0;20.0;0.0;487.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2023-06-07;7.0;1.0;12.0;0.0;3.0;14.0;0.0;8.0;0.0;0.0;0.0;5.0;4.0;0.0;1.0;0.0;4.0;33.0;0.0;0.0;0.0;0.0;0.0;191.0;1.0;0.0;0.0;0.0;6.0;0.0;0.0;10.0;0.0;0.0;0.0;0.0;3.0;0.0;0.0;0.0;0.0;0.0;6.0;0.0;73.0;4.0;9.0;0.0;395.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2023-06-08;0.0;3.0;4.0;1.0;0.0;10.0;1.0;8.0;0.0;2.0;0.0;10.0;4.0;0.0;0.0;0.0;1.0;21.0;1.0;0.0;0.0;0.0;0.0;173.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;2.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;3.0;0.0;2.0;0.0;96.0;0.0;12.0;0.0;357.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2023-06-09;0.0;5.0;2.0;0.0;0.0;7.0;1.0;6.0;0.0;8.0;6.0;4.0;2.0;0.0;0.0;0.0;3.0;50.0;5.0;5.0;0.0;0.0;0.0;294.0;1.0;0.0;0.0;0.0;5.0;1.0;0.0;15.0;0.0;1.0;0.0;8.0;1.0;0.0;0.0;0.0;0.0;2.0;5.0;2.0;145.0;5.0;17.0;0.0;606.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
